anio,tipo_eleccion,tipo_resultado,cargo,distrito,seccion,comuna,circuito,partido,votos,electores,votos_totales,partido_agrup
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,99,la izquierda en la ciudad,36,11808,7546,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,100,la izquierda en la ciudad,40,15274,9774,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,101,la izquierda en la ciudad,38,20333,10878,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,102,la izquierda en la ciudad,51,13869,9045,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,103,la izquierda en la ciudad,27,13314,8227,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,104,la izquierda en la ciudad,35,13095,8452,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,105,la izquierda en la ciudad,45,20263,12792,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,106,la izquierda en la ciudad,45,12239,7734,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,107,la izquierda en la ciudad,66,21296,13225,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,108,la izquierda en la ciudad,31,13017,8181,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,109,la izquierda en la ciudad,53,21713,12618,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,110,la izquierda en la ciudad,30,10717,6703,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,111,la izquierda en la ciudad,32,15847,7336,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,112,la izquierda en la ciudad,22,10438,5449,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,113,la izquierda en la ciudad,46,14377,8785,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,114,la izquierda en la ciudad,60,19428,11722,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,115,la izquierda en la ciudad,35,13809,8154,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,116,la izquierda en la ciudad,57,19378,11815,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,117,la izquierda en la ciudad,60,19769,12638,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,118,la izquierda en la ciudad,29,15712,10030,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,119,la izquierda en la ciudad,44,18859,12384,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,120,la izquierda en la ciudad,59,20171,12954,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,121,la izquierda en la ciudad,48,16169,10287,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,122,la izquierda en la ciudad,25,14300,9205,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,123,la izquierda en la ciudad,52,15251,9861,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,124,la izquierda en la ciudad,43,17084,11292,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,125,la izquierda en la ciudad,56,23239,14921,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,126,la izquierda en la ciudad,39,19090,12260,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,127,la izquierda en la ciudad,57,27118,17025,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,128,la izquierda en la ciudad,47,22151,14004,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,129,la izquierda en la ciudad,68,29370,18077,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,130,la izquierda en la ciudad,52,19615,12171,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,131,la izquierda en la ciudad,23,5958,3857,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,132,la izquierda en la ciudad,66,22103,13378,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,133,la izquierda en la ciudad,46,22112,13784,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,134,la izquierda en la ciudad,18,9619,5523,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,135,la izquierda en la ciudad,20,13442,7980,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,136,la izquierda en la ciudad,28,16440,9806,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,137,la izquierda en la ciudad,34,15554,9340,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,138,la izquierda en la ciudad,56,32936,18911,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,139,la izquierda en la ciudad,30,20589,11722,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,140,la izquierda en la ciudad,18,10547,5560,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,141,la izquierda en la ciudad,19,16421,9546,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,142,la izquierda en la ciudad,22,27238,15606,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,143,la izquierda en la ciudad,31,19838,11470,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,144,la izquierda en la ciudad,12,8767,5296,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,145,la izquierda en la ciudad,39,16405,10306,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,146,la izquierda en la ciudad,27,12536,7552,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,147,la izquierda en la ciudad,35,23117,12987,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,148,la izquierda en la ciudad,22,25385,14238,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,149,la izquierda en la ciudad,28,29262,15659,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,150,la izquierda en la ciudad,8,14420,7686,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,151,la izquierda en la ciudad,33,30540,15689,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,152,la izquierda en la ciudad,29,22485,12142,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,153,la izquierda en la ciudad,56,27011,14914,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,154,la izquierda en la ciudad,53,32341,16658,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,155,la izquierda en la ciudad,58,29556,15250,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,156,la izquierda en la ciudad,19,11665,6146,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,157,la izquierda en la ciudad,38,19454,10411,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,158,la izquierda en la ciudad,66,22962,13096,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,159,la izquierda en la ciudad,30,14495,8153,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,160,la izquierda en la ciudad,72,26240,14714,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,161,la izquierda en la ciudad,54,22469,13239,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,162,la izquierda en la ciudad,55,19685,10418,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,163,la izquierda en la ciudad,34,14547,7944,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,164,la izquierda en la ciudad,34,15214,8096,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,165,la izquierda en la ciudad,47,22141,13131,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,166,la izquierda en la ciudad,61,17752,11362,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,167,la izquierda en la ciudad,32,13635,8834,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,1,la libertad avanza,1556,12557,6398,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,2,la libertad avanza,1310,12110,5475,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,3,la libertad avanza,976,3962,1989,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,4,la libertad avanza,751,3143,1502,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,5,la libertad avanza,1637,31029,8859,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,6,la libertad avanza,4304,19270,8998,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,7,la libertad avanza,1892,9533,4737,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,8,la libertad avanza,1780,11664,4552,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,9,la libertad avanza,2340,17073,6090,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,10,la libertad avanza,2277,14181,6502,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,11,la libertad avanza,2149,17022,6867,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,12,la libertad avanza,1864,14241,6183,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,13,la libertad avanza,2081,15923,7257,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,14,la libertad avanza,968,7319,2891,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,15,la libertad avanza,1209,10624,4535,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,16,la libertad avanza,1241,10385,4709,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,17,la libertad avanza,1757,15138,6549,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,18,la libertad avanza,1123,9466,3926,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,19,la libertad avanza,1624,15125,6064,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,20,la libertad avanza,1717,9021,4323,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,21,la libertad avanza,3695,15247,7823,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,22,la libertad avanza,3244,17590,9476,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,23,la libertad avanza,4213,22530,11985,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,24,la libertad avanza,3154,14506,8002,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,25,la libertad avanza,3176,14754,7685,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,26,la libertad avanza,4310,18701,9906,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,27,la libertad avanza,2637,14752,7373,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,28,la libertad avanza,3632,21136,10954,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,29,la libertad avanza,2250,13637,7285,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,30,la libertad avanza,2243,15092,6373,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,31,la libertad avanza,2486,18180,7289,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,32,la libertad avanza,1962,14599,6519,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,33,la libertad avanza,1799,14067,5487,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,34,la libertad avanza,2721,19917,8457,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,35,la libertad avanza,2206,16245,7703,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,36,la libertad avanza,1422,10505,5190,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,37,la libertad avanza,1866,13496,6609,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,38,la libertad avanza,2017,15350,7532,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,39,la libertad avanza,2209,15614,7792,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,40,la libertad avanza,1796,10929,6418,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,41,la libertad avanza,3056,21815,11478,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,42,la libertad avanza,2546,18525,9518,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,43,la libertad avanza,2090,13659,8042,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,44,la libertad avanza,1600,10358,6082,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,45,la libertad avanza,1144,8755,4516,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,46,la libertad avanza,1118,8419,4106,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,47,la libertad avanza,2399,37329,11026,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,48,la libertad avanza,2169,15552,8076,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,49,la libertad avanza,1960,13436,7193,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,50,la libertad avanza,2475,15226,8786,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,51,la libertad avanza,1860,10813,6480,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,52,la libertad avanza,1698,13957,6544,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,53,la libertad avanza,1914,17072,7819,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,54,la libertad avanza,2487,17890,9570,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,55,la libertad avanza,1578,12094,6057,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,56,la libertad avanza,1726,11838,5982,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,57,la libertad avanza,3433,23039,12121,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,58,la libertad avanza,2388,16081,9511,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,59,la libertad avanza,2185,14324,8544,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,60,la libertad avanza,2537,17426,10563,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,61,la libertad avanza,2707,16442,10107,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,62,la libertad avanza,1751,11770,6780,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,63,la libertad avanza,3534,22766,12949,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,64,la libertad avanza,3695,25789,13669,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,65,la libertad avanza,2413,17044,8670,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,66,la libertad avanza,2383,15176,8657,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,67,la libertad avanza,3517,23365,13231,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,68,la libertad avanza,3388,22019,13406,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,69,la libertad avanza,5679,31181,19526,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,70,la libertad avanza,4723,29072,17461,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,71,la libertad avanza,6219,33919,21037,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,72,la libertad avanza,2472,14881,9130,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,73,la libertad avanza,3396,19449,12322,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,74,la libertad avanza,5243,26575,16675,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,75,la libertad avanza,1931,11210,7160,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,76,la libertad avanza,3227,18001,11467,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,77,la libertad avanza,2397,15468,9169,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,78,la libertad avanza,2157,13647,7411,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,79,la libertad avanza,2651,17377,7926,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,80,la libertad avanza,2770,15082,9261,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,81,la libertad avanza,2642,14671,8155,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,82,la libertad avanza,3035,17804,9600,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,83,la libertad avanza,4256,22788,13340,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,84,la libertad avanza,2238,12904,7688,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,85,la libertad avanza,1565,8404,5445,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,86,la libertad avanza,5618,57251,20217,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,8,comuna 08,87,la libertad avanza,5036,48702,21437,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,8,comuna 08,88,la libertad avanza,3262,17856,10430,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,8,comuna 08,89,la libertad avanza,9017,69053,31837,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,8,comuna 08,90,la libertad avanza,7329,66139,28468,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,91,la libertad avanza,1998,16358,6959,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,92,la libertad avanza,2674,17131,9187,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,93,la libertad avanza,1562,10006,5686,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,94,la libertad avanza,1901,12335,7211,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,95,la libertad avanza,3438,19872,11600,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,96,la libertad avanza,2247,15064,7938,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,97,la libertad avanza,1941,13514,7263,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,98,la libertad avanza,4344,23996,14341,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,99,la libertad avanza,2413,11808,7546,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,100,la libertad avanza,2921,15274,9774,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,101,la libertad avanza,3246,20333,10878,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,102,la libertad avanza,2878,13869,9045,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,103,la libertad avanza,2592,13314,8227,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,104,la libertad avanza,2484,13095,8452,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,105,la libertad avanza,3820,20263,12792,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,106,la libertad avanza,2320,12239,7734,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,107,la libertad avanza,3810,21296,13225,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,108,la libertad avanza,2287,13017,8181,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,109,la libertad avanza,3537,21713,12618,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,110,la libertad avanza,1764,10717,6703,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,111,la libertad avanza,2153,15847,7336,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,112,la libertad avanza,1552,10438,5449,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,113,la libertad avanza,2648,14377,8785,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,114,la libertad avanza,3318,19428,11722,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,115,la libertad avanza,2185,13809,8154,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,116,la libertad avanza,3164,19378,11815,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,117,la libertad avanza,3549,19769,12638,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,118,la libertad avanza,3090,15712,10030,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,119,la libertad avanza,3672,18859,12384,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,120,la libertad avanza,4257,20171,12954,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,121,la libertad avanza,3236,16169,10287,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,122,la libertad avanza,3562,14300,9205,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,123,la libertad avanza,3234,15251,9861,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,124,la libertad avanza,3127,17084,11292,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,125,la libertad avanza,4350,23239,14921,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,126,la libertad avanza,3637,19090,12260,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,127,la libertad avanza,5515,27118,17025,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,128,la libertad avanza,4196,22151,14004,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,129,la libertad avanza,5491,29370,18077,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,130,la libertad avanza,3492,19615,12171,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,131,la libertad avanza,1117,5958,3857,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,132,la libertad avanza,3889,22103,13378,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,133,la libertad avanza,4172,22112,13784,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,134,la libertad avanza,1897,9619,5523,la libertad avanza
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,135,la libertad avanza,2847,13442,7980,la libertad avanza
